SUBJECT	 TRIAL	 SOUND	 RT
22	 123	 tt1t3f_7250.wav	 2.901181
22	 124	 tt1t2n_2750.wav	 1.436218
22	 125	 tt1t6n_750.wav	 1.183626
22	 126	 tt1t3n_2250.wav	 1.344474
22	 127	 tt1t3n_2250.wav	 1.507975
22	 128	 tt1t1f_8250.wav	 2.148830
22	 129	 tt1t15f_8000.wav	 1.896496
22	 130	 tt1tp5f_8500.wav	 1.361700
22	 131	 tt1t3f_7250.wav	 1.245023
22	 132	 tt1t6n_750.wav	 1.259171
22	 133	 tt1t2f_7750.wav	 1.934629
22	 134	 tt1t2n_2750.wav	 1.506597
22	 135	 tt1t25f_7500.wav	 2.016593
22	 136	 tt1t6f_5750.wav	 1.756206
22	 137	 tt1t15n_3000.wav	 1.578613
22	 138	 tt1t25n_2500.wav	 1.323346
22	 139	 tt1t1n_3250.wav	 1.140286
22	 140	 tt1tp5n_3500.wav	 1.036894
