SUBJECT	 TRIAL	 SOUND	 RT
3	 113	 tt1t2f_7750.wav	 3.288746
3	 114	 tt1t15f_8000.wav	 3.895476
3	 115	 tt1tp5n_3500.wav	 1.867678
3	 116	 tt1t15n_3000.wav	 2.439333
3	 117	 tt1t25n_2500.wav	 2.936393
3	 118	 tt1t25f_7500.wav	 3.684331
3	 119	 tt1t6f_5750.wav	 11.131483
3	 120	 tt1t1n_3250.wav	 1.975121
3	 121	 tt1t1f_8250.wav	 3.586751
3	 122	 tt1tp5f_8500.wav	 4.300280
3	 123	 tt1t3f_7250.wav	 5.112639
3	 124	 tt1t2n_2750.wav	 2.690785
3	 125	 tt1t6n_750.wav	 1.726416
3	 126	 tt1t3n_2250.wav	 2.959483
3	 127	 tt1t3n_2250.wav	 2.789218
3	 128	 tt1t1f_8250.wav	 3.655181
3	 129	 tt1t15f_8000.wav	 3.403315
3	 130	 tt1tp5f_8500.wav	 2.914115
3	 131	 tt1t3f_7250.wav	 4.435476
3	 132	 tt1t6n_750.wav	 2.432012
3	 133	 tt1t2f_7750.wav	 3.699635
3	 134	 tt1t2n_2750.wav	 3.197254
3	 135	 tt1t25f_7500.wav	 4.486586
3	 136	 tt1t6f_5750.wav	 5.069477
3	 137	 tt1t15n_3000.wav	 2.946203
3	 138	 tt1t25n_2500.wav	 3.102088
3	 139	 tt1t1n_3250.wav	 2.252700
3	 140	 tt1tp5n_3500.wav	 1.501756
