SUBJECT	 TRIAL	 SOUND	 RT
16	 1	 tt1t25n_2500.wav	 5.333571
16	 2	 tt1tp5n_3500.wav	 5.741239
16	 3	 tt1t1n_3250.wav	 7.498467
16	 4	 tt1t6f_5750.wav	 9.912113
16	 5	 tt1t6n_750.wav	 6.798553
16	 6	 tt1t2n_2750.wav	 6.985214
16	 7	 tt1t3n_2250.wav	 7.902810
16	 8	 tt1t15n_3000.wav	 7.039283
16	 9	 tt1t25f_7500.wav	 7.823539
16	 10	 tt1t1f_8250.wav	 7.877203
16	 11	 tt1t3f_7250.wav	 8.928317
16	 12	 tt1t2f_7750.wav	 9.358435
16	 13	 tt1t15f_8000.wav	 7.223228
16	 14	 tt1tp5f_8500.wav	 5.940690
16	 15	 tt1tp5f_8500.wav	 6.065654
16	 16	 tt1t1f_8250.wav	 9.094879
16	 17	 tt1t3f_7250.wav	 7.754758
16	 18	 tt1tp5n_3500.wav	 5.200426
16	 19	 tt1t15f_8000.wav	 7.943958
16	 20	 tt1t6f_5750.wav	 9.189770
16	 21	 tt1t1n_3250.wav	 5.102679
16	 22	 tt1t25n_2500.wav	 5.651894
16	 23	 tt1t6n_750.wav	 6.139888
16	 24	 tt1t15n_3000.wav	 4.843281
16	 25	 tt1t25f_7500.wav	 9.061559
16	 26	 tt1t2f_7750.wav	 7.457007
16	 27	 tt1t3n_2250.wav	 5.300087
16	 28	 tt1t2n_2750.wav	 6.188216
16	 29	 tt1t2f_7750.wav	 7.507690
16	 30	 tt1t25f_7500.wav	 6.758895
16	 31	 tt1tp5f_8500.wav	 4.809670
16	 32	 tt1t15n_3000.wav	 7.534457
16	 33	 tt1t25n_2500.wav	 8.009264
16	 34	 tt1t3n_2250.wav	 5.540474
16	 35	 tt1t6n_750.wav	 4.185541
16	 36	 tt1t2n_2750.wav	 3.899085
16	 37	 tt1t15f_8000.wav	 7.018392
16	 38	 tt1tp5n_3500.wav	 2.879857
16	 39	 tt1t1f_8250.wav	 8.665270
16	 40	 tt1t3f_7250.wav	 8.306097
16	 41	 tt1t6f_5750.wav	 7.730576
16	 42	 tt1t1n_3250.wav	 5.216093
16	 43	 tt1t15f_8000.wav	 4.818219
16	 44	 tt1t2f_7750.wav	 5.847017
16	 45	 tt1t3n_2250.wav	 4.142663
16	 46	 tt1t25f_7500.wav	 5.960534
16	 47	 tt1t15n_3000.wav	 3.242947
16	 48	 tt1t25n_2500.wav	 4.009693
16	 49	 tt1t2n_2750.wav	 4.088785
16	 50	 tt1t1n_3250.wav	 3.210475
16	 51	 tt1tp5n_3500.wav	 2.492144
16	 52	 tt1tp5f_8500.wav	 4.674666
