SUBJECT	 TRIAL	 SOUND	 RT
2	 1	 tt1t25n_2500.wav	 1.335960
2	 2	 tt1tp5n_3500.wav	 1.054343
2	 3	 tt1t1n_3250.wav	 1.311317
2	 4	 tt1t6f_5750.wav	 2.178734
2	 5	 tt1t6n_750.wav	 1.574863
2	 6	 tt1t2n_2750.wav	 1.586509
2	 7	 tt1t3n_2250.wav	 2.224822
2	 8	 tt1t15n_3000.wav	 1.876736
2	 9	 tt1t25f_7500.wav	 2.576497
2	 10	 tt1t1f_8250.wav	 1.993750
2	 11	 tt1t3f_7250.wav	 2.989692
2	 12	 tt1t2f_7750.wav	 2.455106
2	 13	 tt1t15f_8000.wav	 2.248565
2	 14	 tt1tp5f_8500.wav	 2.153665
2	 15	 tt1tp5f_8500.wav	 1.712159
2	 16	 tt1t1f_8250.wav	 2.081380
2	 17	 tt1t3f_7250.wav	 2.455874
2	 18	 tt1tp5n_3500.wav	 1.507849
2	 19	 tt1t15f_8000.wav	 2.375506
2	 20	 tt1t6f_5750.wav	 2.093999
2	 21	 tt1t1n_3250.wav	 1.353892
2	 22	 tt1t25n_2500.wav	 1.498748
2	 23	 tt1t6n_750.wav	 1.438228
2	 24	 tt1t15n_3000.wav	 1.161858
2	 25	 tt1t25f_7500.wav	 2.136046
2	 26	 tt1t2f_7750.wav	 1.945230
2	 27	 tt1t3n_2250.wav	 2.138387
2	 28	 tt1t2n_2750.wav	 1.643410
2	 29	 tt1t2f_7750.wav	 2.500425
2	 30	 tt1t25f_7500.wav	 2.517638
2	 31	 tt1tp5f_8500.wav	 2.057650
2	 32	 tt1t15n_3000.wav	 1.133396
2	 33	 tt1t25n_2500.wav	 1.584901
2	 34	 tt1t3n_2250.wav	 1.695077
2	 35	 tt1t6n_750.wav	 1.669442
2	 36	 tt1t2n_2750.wav	 1.145104
2	 37	 tt1t15f_8000.wav	 1.876596
2	 38	 tt1tp5n_3500.wav	 1.098970
2	 39	 tt1t1f_8250.wav	 2.339672
2	 40	 tt1t3f_7250.wav	 2.778157
2	 41	 tt1t6f_5750.wav	 3.438357
2	 42	 tt1t1n_3250.wav	 1.650703
2	 43	 tt1t15f_8000.wav	 3.198350
2	 44	 tt1t2f_7750.wav	 1.551795
2	 45	 tt1t3n_2250.wav	 1.787499
2	 46	 tt1t25f_7500.wav	 3.927253
2	 47	 tt1t15n_3000.wav	 1.849163
2	 48	 tt1t25n_2500.wav	 1.916817
