SUBJECT	 TRIAL	 SOUND	 RT
8	 1	 tt1t25n_2500.wav	 4.435122
8	 2	 tt1tp5n_3500.wav	 2.056087
8	 3	 tt1t1n_3250.wav	 2.564366
8	 4	 tt1t6f_5750.wav	 5.086230
8	 5	 tt1t6n_750.wav	 2.363216
8	 6	 tt1t2n_2750.wav	 2.308794
8	 7	 tt1t3n_2250.wav	 2.417035
8	 8	 tt1t15n_3000.wav	 1.751761
8	 9	 tt1t25f_7500.wav	 4.878581
8	 10	 tt1t1f_8250.wav	 4.896770
8	 11	 tt1t3f_7250.wav	 6.936691
8	 12	 tt1t2f_7750.wav	 6.190341
8	 13	 tt1t15f_8000.wav	 6.505105
8	 14	 tt1tp5f_8500.wav	 3.532006
8	 15	 tt1tp5f_8500.wav	 3.451140
8	 16	 tt1t1f_8250.wav	 4.618327
8	 17	 tt1t3f_7250.wav	 4.940544
8	 18	 tt1tp5n_3500.wav	 2.078830
8	 19	 tt1t15f_8000.wav	 3.842862
8	 20	 tt1t6f_5750.wav	 5.954028
8	 21	 tt1t1n_3250.wav	 2.959589
8	 22	 tt1t25n_2500.wav	 4.123573
8	 23	 tt1t6n_750.wav	 3.445583
8	 24	 tt1t15n_3000.wav	 2.402112
8	 25	 tt1t25f_7500.wav	 4.941935
8	 26	 tt1t2f_7750.wav	 5.144254
8	 27	 tt1t3n_2250.wav	 4.639756
8	 28	 tt1t2n_2750.wav	 2.903405
8	 29	 tt1t2f_7750.wav	 5.552856
8	 30	 tt1t25f_7500.wav	 6.486094
8	 31	 tt1tp5f_8500.wav	 4.592612
8	 32	 tt1t15n_3000.wav	 3.272046
8	 33	 tt1t25n_2500.wav	 3.108409
8	 34	 tt1t3n_2250.wav	 3.291635
8	 35	 tt1t6n_750.wav	 1.874458
8	 36	 tt1t2n_2750.wav	 2.006396
8	 37	 tt1t15f_8000.wav	 3.276918
8	 38	 tt1tp5n_3500.wav	 1.300150
8	 39	 tt1t1f_8250.wav	 3.989105
8	 40	 tt1t3f_7250.wav	 4.969716
8	 41	 tt1t6f_5750.wav	 5.865293
8	 42	 tt1t1n_3250.wav	 1.406386
8	 43	 tt1t15f_8000.wav	 4.919467
8	 44	 tt1t2f_7750.wav	 6.215003
8	 45	 tt1t3n_2250.wav	 3.190961
8	 46	 tt1t25f_7500.wav	 5.653786
8	 47	 tt1t15n_3000.wav	 2.069671
8	 48	 tt1t25n_2500.wav	 2.169563
8	 49	 tt1t2n_2750.wav	 2.184373
8	 50	 tt1t1n_3250.wav	 1.775082
8	 51	 tt1tp5n_3500.wav	 1.098763
8	 52	 tt1tp5f_8500.wav	 1.835874
8	 53	 tt1t3f_7250.wav	 4.322211
8	 54	 tt1t6f_5750.wav	 5.233687
8	 55	 tt1t1f_8250.wav	 3.878606
8	 56	 tt1t6n_750.wav	 1.619035
8	 57	 tt1tp5n_3500.wav	 1.252368
8	 58	 tt1t25n_2500.wav	 2.479967
8	 59	 tt1t6f_5750.wav	 5.310806
8	 60	 tt1t2f_7750.wav	 5.662366
8	 61	 tt1t3f_7250.wav	 5.315341
8	 62	 tt1t1f_8250.wav	 4.480693
8	 63	 tt1t6n_750.wav	 2.850455
8	 64	 tt1t25f_7500.wav	 5.097328
8	 65	 tt1t15n_3000.wav	 3.096695
8	 66	 tt1t3n_2250.wav	 2.978241
8	 67	 tt1t15f_8000.wav	 3.531874
8	 68	 tt1t2n_2750.wav	 2.864160
8	 69	 tt1t1n_3250.wav	 2.158730
8	 70	 tt1tp5f_8500.wav	 3.538652
8	 71	 tt1tp5f_8500.wav	 2.870965
8	 72	 tt1tp5n_3500.wav	 1.563112
8	 73	 tt1t1f_8250.wav	 2.779951
8	 74	 tt1t25f_7500.wav	 3.778862
8	 75	 tt1t1n_3250.wav	 1.583456
8	 76	 tt1t2f_7750.wav	 4.453696
8	 77	 tt1t15f_8000.wav	 3.962382
8	 78	 tt1t2n_2750.wav	 2.998808
8	 79	 tt1t6f_5750.wav	 4.912398
8	 80	 tt1t15n_3000.wav	 4.085033
8	 81	 tt1t3f_7250.wav	 4.835996
8	 82	 tt1t6n_750.wav	 2.974027
8	 83	 tt1t25n_2500.wav	 3.047507
8	 84	 tt1t3n_2250.wav	 2.766407
8	 85	 tt1t25n_2500.wav	 3.303734
8	 86	 tt1t15f_8000.wav	 4.214373
8	 87	 tt1tp5f_8500.wav	 4.621733
8	 88	 tt1t3f_7250.wav	 5.237037
8	 89	 tt1t2n_2750.wav	 4.287166
8	 90	 tt1t3n_2250.wav	 3.657130
8	 91	 tt1tp5n_3500.wav	 1.359989
8	 92	 tt1t6n_750.wav	 1.560895
8	 93	 tt1t6f_5750.wav	 5.679135
8	 94	 tt1t25f_7500.wav	 7.305529
8	 95	 tt1t15n_3000.wav	 3.393632
8	 96	 tt1t2f_7750.wav	 4.555132
8	 97	 tt1t1f_8250.wav	 5.207648
8	 98	 tt1t1n_3250.wav	 2.143214
8	 99	 tt1t1f_8250.wav	 2.634935
8	 100	 tt1t1n_3250.wav	 2.326966
8	 101	 tt1t6f_5750.wav	 4.402827
8	 102	 tt1t2f_7750.wav	 5.132555
8	 103	 tt1t3n_2250.wav	 3.164285
8	 104	 tt1t6n_750.wav	 1.778899
8	 105	 tt1tp5n_3500.wav	 1.307797
8	 106	 tt1t15f_8000.wav	 2.855375
8	 107	 tt1t3f_7250.wav	 4.963379
8	 108	 tt1t25f_7500.wav	 4.349525
8	 109	 tt1t25n_2500.wav	 3.247326
8	 110	 tt1tp5f_8500.wav	 3.171540
8	 111	 tt1t2n_2750.wav	 2.762429
8	 112	 tt1t15n_3000.wav	 1.910451
8	 113	 tt1t2f_7750.wav	 3.633059
8	 114	 tt1t15f_8000.wav	 3.814441
8	 115	 tt1tp5n_3500.wav	 1.773200
8	 116	 tt1t15n_3000.wav	 2.617017
8	 117	 tt1t25n_2500.wav	 2.775652
8	 118	 tt1t25f_7500.wav	 3.662401
8	 119	 tt1t6f_5750.wav	 3.994432
8	 120	 tt1t1n_3250.wav	 1.940249
8	 121	 tt1t1f_8250.wav	 2.522784
8	 122	 tt1tp5f_8500.wav	 2.436233
8	 123	 tt1t3f_7250.wav	 3.567933
8	 124	 tt1t2n_2750.wav	 3.649640
8	 125	 tt1t6n_750.wav	 2.576402
8	 126	 tt1t3n_2250.wav	 2.639315
8	 127	 tt1t3n_2250.wav	 2.707016
8	 128	 tt1t1f_8250.wav	 3.204340
8	 129	 tt1t15f_8000.wav	 4.160527
8	 130	 tt1tp5f_8500.wav	 3.231700
8	 131	 tt1t3f_7250.wav	 3.905146
8	 132	 tt1t6n_750.wav	 3.056255
8	 133	 tt1t2f_7750.wav	 3.801510
8	 134	 tt1t2n_2750.wav	 3.219156
8	 135	 tt1t25f_7500.wav	 4.583603
8	 136	 tt1t6f_5750.wav	 5.521456
8	 137	 tt1t15n_3000.wav	 2.480868
8	 138	 tt1t25n_2500.wav	 2.266294
8	 139	 tt1t1n_3250.wav	 1.902122
8	 140	 tt1tp5n_3500.wav	 1.487019
