SUBJECT	 TRIAL	 SOUND	 RT
12	 1	 tt1t25n_2500.wav	 3.854482
12	 2	 tt1tp5n_3500.wav	 1.049398
12	 3	 tt1t1n_3250.wav	 0.879683
12	 4	 tt1t6f_5750.wav	 2.160428
12	 5	 tt1t6n_750.wav	 1.321361
12	 6	 tt1t2n_2750.wav	 1.306240
12	 7	 tt1t3n_2250.wav	 2.706822
12	 8	 tt1t15n_3000.wav	 2.510748
12	 9	 tt1t25f_7500.wav	 3.261046
12	 10	 tt1t1f_8250.wav	 2.761258
12	 11	 tt1t3f_7250.wav	 3.607802
12	 12	 tt1t2f_7750.wav	 2.709643
12	 13	 tt1t15f_8000.wav	 4.161448
12	 14	 tt1tp5f_8500.wav	 2.086036
12	 15	 tt1tp5f_8500.wav	 2.668500
12	 16	 tt1t1f_8250.wav	 3.133713
12	 17	 tt1t3f_7250.wav	 2.150986
12	 18	 tt1tp5n_3500.wav	 1.026788
12	 19	 tt1t15f_8000.wav	 2.208801
12	 20	 tt1t6f_5750.wav	 2.666063
12	 21	 tt1t1n_3250.wav	 1.509556
12	 22	 tt1t25n_2500.wav	 2.158363
12	 23	 tt1t6n_750.wav	 0.898184
12	 24	 tt1t15n_3000.wav	 0.864116
12	 25	 tt1t25f_7500.wav	 2.200717
12	 26	 tt1t2f_7750.wav	 1.996383
12	 27	 tt1t3n_2250.wav	 1.493439
12	 28	 tt1t2n_2750.wav	 1.024860
12	 29	 tt1t2f_7750.wav	 1.769622
12	 30	 tt1t25f_7500.wav	 1.623871
12	 31	 tt1tp5f_8500.wav	 1.848519
12	 32	 tt1t15n_3000.wav	 1.449560
12	 33	 tt1t25n_2500.wav	 1.554278
12	 34	 tt1t3n_2250.wav	 2.064399
12	 35	 tt1t6n_750.wav	 1.004050
12	 36	 tt1t2n_2750.wav	 1.626104
12	 37	 tt1t15f_8000.wav	 1.845617
12	 38	 tt1tp5n_3500.wav	 1.454630
12	 39	 tt1t1f_8250.wav	 1.687383
12	 40	 tt1t3f_7250.wav	 1.549811
12	 41	 tt1t6f_5750.wav	 2.443790
12	 42	 tt1t1n_3250.wav	 2.042288
12	 43	 tt1t15f_8000.wav	 1.152509
12	 44	 tt1t2f_7750.wav	 1.649225
12	 45	 tt1t3n_2250.wav	 1.684603
12	 46	 tt1t25f_7500.wav	 2.256410
12	 47	 tt1t15n_3000.wav	 1.529219
12	 48	 tt1t25n_2500.wav	 1.615483
12	 49	 tt1t2n_2750.wav	 1.827021
12	 50	 tt1t1n_3250.wav	 1.878760
12	 51	 tt1tp5n_3500.wav	 1.250119
12	 52	 tt1tp5f_8500.wav	 2.330849
12	 53	 tt1t3f_7250.wav	 2.262523
12	 54	 tt1t6f_5750.wav	 1.973106
12	 55	 tt1t1f_8250.wav	 1.928612
12	 56	 tt1t6n_750.wav	 1.574861
12	 57	 tt1tp5n_3500.wav	 2.052958
12	 58	 tt1t25n_2500.wav	 2.440985
12	 59	 tt1t6f_5750.wav	 3.271168
12	 60	 tt1t2f_7750.wav	 1.979360
12	 61	 tt1t3f_7250.wav	 2.569470
12	 62	 tt1t1f_8250.wav	 2.575970
12	 63	 tt1t6n_750.wav	 2.171864
12	 64	 tt1t25f_7500.wav	 1.844951
12	 65	 tt1t15n_3000.wav	 1.931110
12	 66	 tt1t3n_2250.wav	 2.201361
12	 67	 tt1t15f_8000.wav	 2.322460
12	 68	 tt1t2n_2750.wav	 1.729015
12	 69	 tt1t1n_3250.wav	 1.929689
12	 70	 tt1tp5f_8500.wav	 1.592091
12	 71	 tt1tp5f_8500.wav	 1.694282
12	 72	 tt1tp5n_3500.wav	 2.831133
12	 73	 tt1t1f_8250.wav	 2.669619
12	 74	 tt1t25f_7500.wav	 2.052101
12	 75	 tt1t1n_3250.wav	 1.239837
12	 76	 tt1t2f_7750.wav	 1.597687
12	 77	 tt1t15f_8000.wav	 1.777468
12	 78	 tt1t2n_2750.wav	 1.602044
12	 79	 tt1t6f_5750.wav	 2.560537
12	 80	 tt1t15n_3000.wav	 1.756433
12	 81	 tt1t3f_7250.wav	 2.176153
12	 82	 tt1t6n_750.wav	 1.150362
12	 83	 tt1t25n_2500.wav	 1.993528
12	 84	 tt1t3n_2250.wav	 1.426620
12	 85	 tt1t25n_2500.wav	 1.699507
12	 86	 tt1t15f_8000.wav	 1.206995
12	 87	 tt1tp5f_8500.wav	 1.754385
12	 88	 tt1t3f_7250.wav	 2.432404
12	 89	 tt1t2n_2750.wav	 1.622909
12	 90	 tt1t3n_2250.wav	 2.023858
12	 91	 tt1tp5n_3500.wav	 1.854079
12	 92	 tt1t6n_750.wav	 1.396211
12	 93	 tt1t6f_5750.wav	 2.980924
12	 94	 tt1t25f_7500.wav	 1.563695
12	 95	 tt1t15n_3000.wav	 2.249787
12	 96	 tt1t2f_7750.wav	 2.301576
12	 97	 tt1t1f_8250.wav	 2.513187
12	 98	 tt1t1n_3250.wav	 1.607750
12	 99	 tt1t1f_8250.wav	 2.262005
