SUBJECT	 TRIAL	 SOUND	 RT
5	 57	 tt1tp5n_3500.wav	 1.317216
5	 58	 tt1t25n_2500.wav	 2.427910
5	 59	 tt1t6f_5750.wav	 1.754476
5	 60	 tt1t2f_7750.wav	 2.337179
5	 61	 tt1t3f_7250.wav	 1.805432
5	 62	 tt1t1f_8250.wav	 2.006521
5	 63	 tt1t6n_750.wav	 2.498406
5	 64	 tt1t25f_7500.wav	 2.611829
5	 65	 tt1t15n_3000.wav	 2.386679
5	 66	 tt1t3n_2250.wav	 2.147807
5	 67	 tt1t15f_8000.wav	 2.170506
5	 68	 tt1t2n_2750.wav	 2.251889
5	 69	 tt1t1n_3250.wav	 1.597241
5	 70	 tt1tp5f_8500.wav	 3.082186
5	 71	 tt1tp5f_8500.wav	 2.393252
5	 72	 tt1tp5n_3500.wav	 1.221308
5	 73	 tt1t1f_8250.wav	 2.091610
5	 74	 tt1t25f_7500.wav	 3.103706
5	 75	 tt1t1n_3250.wav	 2.267940
5	 76	 tt1t2f_7750.wav	 3.176180
5	 77	 tt1t15f_8000.wav	 3.449624
5	 78	 tt1t2n_2750.wav	 3.243224
5	 79	 tt1t6f_5750.wav	 2.946427
5	 80	 tt1t15n_3000.wav	 2.158579
5	 81	 tt1t3f_7250.wav	 2.101095
5	 82	 tt1t6n_750.wav	 2.038310
5	 83	 tt1t25n_2500.wav	 2.847664
5	 84	 tt1t3n_2250.wav	 2.555737
5	 85	 tt1t25n_2500.wav	 1.896050
5	 86	 tt1t15f_8000.wav	 2.158293
5	 87	 tt1tp5f_8500.wav	 2.146236
5	 88	 tt1t3f_7250.wav	 2.347811
5	 89	 tt1t2n_2750.wav	 2.602302
5	 90	 tt1t3n_2250.wav	 2.646544
5	 91	 tt1tp5n_3500.wav	 1.114795
5	 92	 tt1t6n_750.wav	 1.427876
5	 93	 tt1t6f_5750.wav	 2.735606
5	 94	 tt1t25f_7500.wav	 2.699827
5	 95	 tt1t15n_3000.wav	 2.351970
5	 96	 tt1t2f_7750.wav	 3.079526
5	 97	 tt1t1f_8250.wav	 2.370984
5	 98	 tt1t1n_3250.wav	 1.697787
5	 99	 tt1t1f_8250.wav	 1.997478
5	 100	 tt1t1n_3250.wav	 1.151006
5	 101	 tt1t6f_5750.wav	 2.120300
5	 102	 tt1t2f_7750.wav	 1.868295
5	 103	 tt1t3n_2250.wav	 2.104324
5	 104	 tt1t6n_750.wav	 1.988423
5	 105	 tt1tp5n_3500.wav	 1.117744
5	 106	 tt1t15f_8000.wav	 2.617424
5	 107	 tt1t3f_7250.wav	 2.842873
5	 108	 tt1t25f_7500.wav	 2.772718
5	 109	 tt1t25n_2500.wav	 2.685974
5	 110	 tt1tp5f_8500.wav	 2.154095
5	 111	 tt1t2n_2750.wav	 2.856761
5	 112	 tt1t15n_3000.wav	 2.567510
5	 113	 tt1t2f_7750.wav	 2.558209
5	 114	 tt1t15f_8000.wav	 2.130415
5	 115	 tt1tp5n_3500.wav	 1.060001
5	 116	 tt1t15n_3000.wav	 1.828889
5	 117	 tt1t25n_2500.wav	 1.629969
5	 118	 tt1t25f_7500.wav	 2.097989
5	 119	 tt1t6f_5750.wav	 1.966522
5	 120	 tt1t1n_3250.wav	 1.293133
5	 121	 tt1t1f_8250.wav	 1.701780
5	 122	 tt1tp5f_8500.wav	 2.188112
5	 123	 tt1t3f_7250.wav	 2.181505
5	 124	 tt1t2n_2750.wav	 2.092483
5	 125	 tt1t6n_750.wav	 2.211153
5	 126	 tt1t3n_2250.wav	 2.201804
5	 127	 tt1t3n_2250.wav	 1.960652
5	 128	 tt1t1f_8250.wav	 2.286889
5	 129	 tt1t15f_8000.wav	 2.629766
5	 130	 tt1tp5f_8500.wav	 2.303243
5	 131	 tt1t3f_7250.wav	 2.979598
5	 132	 tt1t6n_750.wav	 1.781031
5	 133	 tt1t2f_7750.wav	 1.664873
5	 134	 tt1t2n_2750.wav	 2.260844
5	 135	 tt1t25f_7500.wav	 2.440867
5	 136	 tt1t6f_5750.wav	 2.106732
5	 137	 tt1t15n_3000.wav	 1.686293
5	 138	 tt1t25n_2500.wav	 2.490236
5	 139	 tt1t1n_3250.wav	 1.734361
5	 140	 tt1tp5n_3500.wav	 1.050314
