SUBJECT	 TRIAL	 SOUND	 RT
10	 1	 tt1t25n_2500.wav	 0.803221
10	 2	 tt1tp5n_3500.wav	 0.644441
10	 3	 tt1t1n_3250.wav	 0.655673
10	 4	 tt1t6f_5750.wav	 0.898838
10	 5	 tt1t6n_750.wav	 0.758138
10	 6	 tt1t2n_2750.wav	 0.817505
10	 7	 tt1t3n_2250.wav	 0.892892
10	 8	 tt1t15n_3000.wav	 0.720198
10	 9	 tt1t25f_7500.wav	 0.752909
10	 10	 tt1t1f_8250.wav	 0.809510
10	 11	 tt1t3f_7250.wav	 0.751612
10	 12	 tt1t2f_7750.wav	 0.816126
10	 13	 tt1t15f_8000.wav	 0.859375
10	 14	 tt1tp5f_8500.wav	 0.689323
10	 15	 tt1tp5f_8500.wav	 0.887393
10	 16	 tt1t1f_8250.wav	 0.826487
10	 17	 tt1t3f_7250.wav	 0.781765
10	 18	 tt1tp5n_3500.wav	 0.809151
10	 19	 tt1t15f_8000.wav	 1.076303
10	 20	 tt1t6f_5750.wav	 0.866707
10	 21	 tt1t1n_3250.wav	 0.704576
10	 22	 tt1t25n_2500.wav	 0.849141
10	 23	 tt1t6n_750.wav	 0.721674
10	 24	 tt1t15n_3000.wav	 0.794557
10	 25	 tt1t25f_7500.wav	 0.800473
10	 26	 tt1t2f_7750.wav	 0.990051
10	 27	 tt1t3n_2250.wav	 0.809684
10	 28	 tt1t2n_2750.wav	 0.783699
10	 29	 tt1t2f_7750.wav	 0.890951
10	 30	 tt1t25f_7500.wav	 0.760999
10	 31	 tt1tp5f_8500.wav	 0.793619
10	 32	 tt1t15n_3000.wav	 0.604995
10	 33	 tt1t25n_2500.wav	 0.810767
10	 34	 tt1t3n_2250.wav	 0.811296
10	 35	 tt1t6n_750.wav	 0.707953
10	 36	 tt1t2n_2750.wav	 0.825910
10	 37	 tt1t15f_8000.wav	 0.757315
10	 38	 tt1tp5n_3500.wav	 0.739145
10	 39	 tt1t1f_8250.wav	 0.827567
10	 40	 tt1t3f_7250.wav	 0.790840
10	 41	 tt1t6f_5750.wav	 0.799384
10	 42	 tt1t1n_3250.wav	 0.799932
10	 43	 tt1t15f_8000.wav	 0.840429
10	 44	 tt1t2f_7750.wav	 0.807031
10	 45	 tt1t3n_2250.wav	 0.887089
10	 46	 tt1t25f_7500.wav	 0.818333
10	 47	 tt1t15n_3000.wav	 0.880270
10	 48	 tt1t25n_2500.wav	 0.782111
10	 49	 tt1t2n_2750.wav	 0.822681
10	 50	 tt1t1n_3250.wav	 0.735282
10	 51	 tt1tp5n_3500.wav	 0.730477
10	 52	 tt1tp5f_8500.wav	 0.805709
10	 53	 tt1t3f_7250.wav	 1.008928
10	 54	 tt1t6f_5750.wav	 0.948291
10	 55	 tt1t1f_8250.wav	 0.762366
10	 56	 tt1t6n_750.wav	 0.784215
10	 57	 tt1tp5n_3500.wav	 1.075769
10	 58	 tt1t25n_2500.wav	 0.977515
10	 59	 tt1t6f_5750.wav	 0.898015
10	 60	 tt1t2f_7750.wav	 0.743852
10	 61	 tt1t3f_7250.wav	 0.827157
10	 62	 tt1t1f_8250.wav	 0.969093
10	 63	 tt1t6n_750.wav	 0.793672
10	 64	 tt1t25f_7500.wav	 0.812858
10	 65	 tt1t15n_3000.wav	 0.912103
10	 66	 tt1t3n_2250.wav	 0.846089
10	 67	 tt1t15f_8000.wav	 0.902714
10	 68	 tt1t2n_2750.wav	 0.836486
10	 69	 tt1t1n_3250.wav	 0.797157
10	 70	 tt1tp5f_8500.wav	 0.811007
10	 71	 tt1tp5f_8500.wav	 0.867829
10	 72	 tt1tp5n_3500.wav	 0.761549
10	 73	 tt1t1f_8250.wav	 0.804796
10	 74	 tt1t25f_7500.wav	 0.821443
10	 75	 tt1t1n_3250.wav	 0.816577
10	 76	 tt1t2f_7750.wav	 0.742553
10	 77	 tt1t15f_8000.wav	 0.756465
10	 78	 tt1t2n_2750.wav	 0.871663
10	 79	 tt1t6f_5750.wav	 0.858843
10	 80	 tt1t15n_3000.wav	 0.902058
10	 81	 tt1t3f_7250.wav	 0.873729
10	 82	 tt1t6n_750.wav	 0.876571
10	 83	 tt1t25n_2500.wav	 0.797186
10	 84	 tt1t3n_2250.wav	 0.808436
10	 85	 tt1t25n_2500.wav	 0.835624
10	 86	 tt1t15f_8000.wav	 0.865412
10	 87	 tt1tp5f_8500.wav	 1.010220
10	 88	 tt1t3f_7250.wav	 0.858528
10	 89	 tt1t2n_2750.wav	 0.741975
10	 90	 tt1t3n_2250.wav	 0.747900
10	 91	 tt1tp5n_3500.wav	 0.655082
10	 92	 tt1t6n_750.wav	 0.738282
10	 93	 tt1t6f_5750.wav	 0.832086
10	 94	 tt1t25f_7500.wav	 0.832711
10	 95	 tt1t15n_3000.wav	 1.046779
10	 96	 tt1t2f_7750.wav	 0.866025
10	 97	 tt1t1f_8250.wav	 0.855860
10	 98	 tt1t1n_3250.wav	 0.907167
10	 99	 tt1t1f_8250.wav	 1.030498
10	 100	 tt1t1n_3250.wav	 0.700475
10	 101	 tt1t6f_5750.wav	 0.890305
10	 102	 tt1t2f_7750.wav	 0.837599
10	 103	 tt1t3n_2250.wav	 1.027723
10	 104	 tt1t6n_750.wav	 0.833734
10	 105	 tt1tp5n_3500.wav	 0.770240
10	 106	 tt1t15f_8000.wav	 0.807064
10	 107	 tt1t3f_7250.wav	 0.904704
10	 108	 tt1t25f_7500.wav	 0.841334
10	 109	 tt1t25n_2500.wav	 1.028451
10	 110	 tt1tp5f_8500.wav	 0.815796
10	 111	 tt1t2n_2750.wav	 0.835283
10	 112	 tt1t15n_3000.wav	 0.873109
10	 113	 tt1t2f_7750.wav	 0.839078
10	 114	 tt1t15f_8000.wav	 0.828697
10	 115	 tt1tp5n_3500.wav	 0.783954
10	 116	 tt1t15n_3000.wav	 0.867305
10	 117	 tt1t25n_2500.wav	 0.891860
10	 118	 tt1t25f_7500.wav	 0.940493
10	 119	 tt1t6f_5750.wav	 0.834945
10	 120	 tt1t1n_3250.wav	 0.595257
10	 121	 tt1t1f_8250.wav	 0.779576
10	 122	 tt1tp5f_8500.wav	 0.873340
10	 123	 tt1t3f_7250.wav	 0.871232
10	 124	 tt1t2n_2750.wav	 0.837117
10	 125	 tt1t6n_750.wav	 0.850977
10	 126	 tt1t3n_2250.wav	 0.836590
10	 127	 tt1t3n_2250.wav	 0.932172
10	 128	 tt1t1f_8250.wav	 0.927595
10	 129	 tt1t15f_8000.wav	 0.854759
10	 130	 tt1tp5f_8500.wav	 0.749812
10	 131	 tt1t3f_7250.wav	 0.871746
10	 132	 tt1t6n_750.wav	 0.695149
10	 133	 tt1t2f_7750.wav	 0.847586
10	 134	 tt1t2n_2750.wav	 1.013980
10	 135	 tt1t25f_7500.wav	 0.912819
10	 136	 tt1t6f_5750.wav	 0.833254
10	 137	 tt1t15n_3000.wav	 0.793968
10	 138	 tt1t25n_2500.wav	 0.837059
10	 139	 tt1t1n_3250.wav	 0.773739
10	 140	 tt1tp5n_3500.wav	 0.699633
