SUBJECT	 TRIAL	 SOUND	 RT
21	 1	 tt1t25n_2500.wav	 1.628084
21	 2	 tt1tp5n_3500.wav	 0.632120
21	 3	 tt1t1n_3250.wav	 1.336630
21	 4	 tt1t6f_5750.wav	 2.414615
21	 5	 tt1t6n_750.wav	 1.426454
21	 6	 tt1t2n_2750.wav	 1.048658
21	 7	 tt1t3n_2250.wav	 0.926686
21	 8	 tt1t15n_3000.wav	 1.593881
21	 9	 tt1t25f_7500.wav	 2.341311
21	 10	 tt1t1f_8250.wav	 2.393112
21	 11	 tt1t3f_7250.wav	 2.447603
21	 12	 tt1t2f_7750.wav	 2.734145
21	 13	 tt1t15f_8000.wav	 3.828601
21	 14	 tt1tp5f_8500.wav	 1.267503
21	 15	 tt1tp5f_8500.wav	 0.902880
21	 16	 tt1t1f_8250.wav	 1.519615
21	 17	 tt1t3f_7250.wav	 5.757568
21	 18	 tt1tp5n_3500.wav	 0.589362
21	 19	 tt1t15f_8000.wav	 1.595261
21	 20	 tt1t6f_5750.wav	 4.841480
21	 21	 tt1t1n_3250.wav	 0.893896
21	 22	 tt1t25n_2500.wav	 0.977092
21	 23	 tt1t6n_750.wav	 1.262979
21	 24	 tt1t15n_3000.wav	 1.055913
21	 25	 tt1t25f_7500.wav	 3.229752
21	 26	 tt1t2f_7750.wav	 3.436356
21	 27	 tt1t3n_2250.wav	 3.331157
21	 28	 tt1t2n_2750.wav	 1.223089
21	 29	 tt1t2f_7750.wav	 2.631904
21	 30	 tt1t25f_7500.wav	 4.022551
21	 31	 tt1tp5f_8500.wav	 1.117351
21	 32	 tt1t15n_3000.wav	 1.022208
21	 33	 tt1t25n_2500.wav	 1.049368
21	 34	 tt1t3n_2250.wav	 1.047338
21	 35	 tt1t6n_750.wav	 0.954619
21	 36	 tt1t2n_2750.wav	 1.675200
21	 37	 tt1t15f_8000.wav	 1.852062
21	 38	 tt1tp5n_3500.wav	 1.018257
21	 39	 tt1t1f_8250.wav	 1.197459
21	 40	 tt1t3f_7250.wav	 1.800802
21	 41	 tt1t6f_5750.wav	 2.092613
21	 42	 tt1t1n_3250.wav	 0.685505
21	 43	 tt1t15f_8000.wav	 1.403391
21	 44	 tt1t2f_7750.wav	 1.793319
21	 45	 tt1t3n_2250.wav	 2.018310
21	 46	 tt1t25f_7500.wav	 1.507273
21	 47	 tt1t15n_3000.wav	 0.950854
21	 48	 tt1t25n_2500.wav	 2.373229
21	 49	 tt1t2n_2750.wav	 2.278010
21	 50	 tt1t1n_3250.wav	 1.007140
21	 51	 tt1tp5n_3500.wav	 0.898611
21	 52	 tt1tp5f_8500.wav	 0.893809
21	 53	 tt1t3f_7250.wav	 1.811488
21	 54	 tt1t6f_5750.wav	 1.284413
21	 55	 tt1t1f_8250.wav	 1.397376
21	 56	 tt1t6n_750.wav	 0.840853
21	 57	 tt1tp5n_3500.wav	 1.060118
21	 58	 tt1t25n_2500.wav	 1.060913
21	 59	 tt1t6f_5750.wav	 1.804825
21	 60	 tt1t2f_7750.wav	 7.454815
21	 61	 tt1t3f_7250.wav	 6.078897
21	 62	 tt1t1f_8250.wav	 2.174340
21	 63	 tt1t6n_750.wav	 2.119747
21	 64	 tt1t25f_7500.wav	 5.176383
21	 65	 tt1t15n_3000.wav	 1.114448
21	 66	 tt1t3n_2250.wav	 1.546986
21	 67	 tt1t15f_8000.wav	 3.134480
21	 68	 tt1t2n_2750.wav	 2.938494
21	 69	 tt1t1n_3250.wav	 1.070547
21	 70	 tt1tp5f_8500.wav	 1.031255
21	 71	 tt1tp5f_8500.wav	 1.077055
21	 72	 tt1tp5n_3500.wav	 1.027016
21	 73	 tt1t1f_8250.wav	 1.136967
21	 74	 tt1t25f_7500.wav	 2.796461
21	 75	 tt1t1n_3250.wav	 1.035065
21	 76	 tt1t2f_7750.wav	 3.624879
21	 77	 tt1t15f_8000.wav	 4.037131
21	 78	 tt1t2n_2750.wav	 4.006825
21	 79	 tt1t6f_5750.wav	 4.099194
21	 80	 tt1t15n_3000.wav	 1.193974
21	 81	 tt1t3f_7250.wav	 1.506866
21	 82	 tt1t6n_750.wav	 0.910763
21	 83	 tt1t25n_2500.wav	 1.902966
21	 84	 tt1t3n_2250.wav	 1.066696
21	 85	 tt1t25n_2500.wav	 1.043027
21	 86	 tt1t15f_8000.wav	 1.907823
21	 87	 tt1tp5f_8500.wav	 1.282042
21	 88	 tt1t3f_7250.wav	 1.239970
21	 89	 tt1t2n_2750.wav	 1.083417
21	 90	 tt1t3n_2250.wav	 1.073362
21	 91	 tt1tp5n_3500.wav	 1.583540
21	 92	 tt1t6n_750.wav	 1.053995
21	 93	 tt1t6f_5750.wav	 1.048762
21	 94	 tt1t25f_7500.wav	 2.282115
21	 95	 tt1t15n_3000.wav	 0.800454
21	 96	 tt1t2f_7750.wav	 3.019530
21	 97	 tt1t1f_8250.wav	 1.980866
21	 98	 tt1t1n_3250.wav	 1.104573
21	 99	 tt1t1f_8250.wav	 1.307698
21	 100	 tt1t1n_3250.wav	 1.173136
21	 101	 tt1t6f_5750.wav	 3.839758
21	 102	 tt1t2f_7750.wav	 3.139925
21	 103	 tt1t3n_2250.wav	 1.034952
21	 104	 tt1t6n_750.wav	 1.040777
21	 105	 tt1tp5n_3500.wav	 0.886578
21	 106	 tt1t15f_8000.wav	 1.660508
21	 107	 tt1t3f_7250.wav	 1.141224
21	 108	 tt1t25f_7500.wav	 1.675650
21	 109	 tt1t25n_2500.wav	 1.041619
21	 110	 tt1tp5f_8500.wav	 1.298348
21	 111	 tt1t2n_2750.wav	 1.128388
21	 112	 tt1t15n_3000.wav	 1.049006
21	 113	 tt1t2f_7750.wav	 1.561648
21	 114	 tt1t15f_8000.wav	 1.159702
21	 115	 tt1tp5n_3500.wav	 1.056508
21	 116	 tt1t15n_3000.wav	 1.046485
21	 117	 tt1t25n_2500.wav	 1.514725
21	 118	 tt1t25f_7500.wav	 3.072706
21	 119	 tt1t6f_5750.wav	 4.756992
21	 120	 tt1t1n_3250.wav	 1.057341
21	 121	 tt1t1f_8250.wav	 1.639409
21	 122	 tt1tp5f_8500.wav	 1.013406
21	 123	 tt1t3f_7250.wav	 1.067362
21	 124	 tt1t2n_2750.wav	 0.649272
