SUBJECT	 TRIAL	 SOUND	 RT
9	 1	 tt1t25n_2500.wav	 1.763817
9	 2	 tt1tp5n_3500.wav	 1.580697
9	 3	 tt1t1n_3250.wav	 2.123168
9	 4	 tt1t6f_5750.wav	 3.854632
9	 5	 tt1t6n_750.wav	 1.877618
9	 6	 tt1t2n_2750.wav	 2.145401
9	 7	 tt1t3n_2250.wav	 1.847772
9	 8	 tt1t15n_3000.wav	 1.550152
9	 9	 tt1t25f_7500.wav	 2.927161
9	 10	 tt1t1f_8250.wav	 1.771177
9	 11	 tt1t3f_7250.wav	 3.972285
9	 12	 tt1t2f_7750.wav	 3.624505
9	 13	 tt1t15f_8000.wav	 3.311450
9	 14	 tt1tp5f_8500.wav	 1.606469
9	 15	 tt1tp5f_8500.wav	 2.788578
9	 16	 tt1t1f_8250.wav	 1.827063
9	 17	 tt1t3f_7250.wav	 1.734888
9	 18	 tt1tp5n_3500.wav	 1.186525
9	 19	 tt1t15f_8000.wav	 2.856755
9	 20	 tt1t6f_5750.wav	 3.978083
9	 21	 tt1t1n_3250.wav	 2.265176
9	 22	 tt1t25n_2500.wav	 4.071614
9	 23	 tt1t6n_750.wav	 1.750570
9	 24	 tt1t15n_3000.wav	 1.895454
9	 25	 tt1t25f_7500.wav	 3.328607
9	 26	 tt1t2f_7750.wav	 3.370041
9	 27	 tt1t3n_2250.wav	 2.750164
9	 28	 tt1t2n_2750.wav	 1.927342
9	 29	 tt1t2f_7750.wav	 2.269728
9	 30	 tt1t25f_7500.wav	 3.473549
9	 31	 tt1tp5f_8500.wav	 1.637653
9	 32	 tt1t15n_3000.wav	 2.225214
9	 33	 tt1t25n_2500.wav	 1.341104
9	 34	 tt1t3n_2250.wav	 1.656345
9	 35	 tt1t6n_750.wav	 2.068072
9	 36	 tt1t2n_2750.wav	 1.239686
9	 37	 tt1t15f_8000.wav	 2.912509
9	 38	 tt1tp5n_3500.wav	 1.775285
9	 39	 tt1t1f_8250.wav	 2.834795
9	 40	 tt1t3f_7250.wav	 3.566645
9	 41	 tt1t6f_5750.wav	 2.053497
9	 42	 tt1t1n_3250.wav	 1.161137
9	 43	 tt1t15f_8000.wav	 1.484767
9	 44	 tt1t2f_7750.wav	 2.920154
9	 45	 tt1t3n_2250.wav	 1.617355
9	 46	 tt1t25f_7500.wav	 3.909044
9	 47	 tt1t15n_3000.wav	 2.076102
9	 48	 tt1t25n_2500.wav	 1.490252
9	 49	 tt1t2n_2750.wav	 1.184528
9	 50	 tt1t1n_3250.wav	 1.241264
9	 51	 tt1tp5n_3500.wav	 1.316721
9	 52	 tt1tp5f_8500.wav	 1.492893
9	 53	 tt1t3f_7250.wav	 3.864668
9	 54	 tt1t6f_5750.wav	 2.842214
9	 55	 tt1t1f_8250.wav	 3.168747
9	 56	 tt1t6n_750.wav	 2.434214
9	 57	 tt1tp5n_3500.wav	 1.144565
9	 58	 tt1t25n_2500.wav	 1.715982
9	 59	 tt1t6f_5750.wav	 3.034185
9	 60	 tt1t2f_7750.wav	 2.590117
9	 61	 tt1t3f_7250.wav	 2.009882
